$\lambda$ (Loss Aversion),$\rho$ (Perception Shape),$\alpha$ (Learning Rate),$f$ (Boredom Factor),$\beta$ (Exploration Weight),Pattern
3.5191219057335736,0.1540530361360663,0.6743303361620153,0.20259728108956707,2.864998582268218,GOB
3.7466482350662718,0.8809769042255818,0.028063384640584582,0.3983663025935444,2.336178392263315,GOB
4.581457777385265,0.8726246051194915,0.6259996612684352,0.030592207052500167,0.2607451561737482,GOB
1.856652222345453,0.5059942182924677,0.5227128472595834,0.2371694576455271,0.5687899959870224,GOB
2.769779049401166,0.01204324753537385,0.8977816636802971,0.04962957539289143,4.75758745437841,GOB
0.2817560862490573,0.823740018162602,0.9879018908502896,0.3997845733605101,4.672223745034929,GOB
2.2588684855178895,0.11653706031916783,0.3273715075819371,0.47961904657661486,1.8453620543732179,GOB
4.523134905685148,0.20196205525617633,0.6070651309303381,0.30643255126706476,1.8608119395796008,GOB
1.0187212098445386,0.6892090020974886,0.32301851943536425,0.1184013428409385,0.7300433287787671,GOB
0.6275083560164573,0.10747217685880095,0.5841466881704583,0.4067232717457246,0.5439304809260395,BOG
0.9966736155577252,0.6670183477822931,0.6796795930321962,0.2933088520679233,1.0245727418958928,GOB
1.1137706097973887,0.05838957847074935,0.3072409511179874,0.14777233344796087,1.2018793052186985,GOB
4.2943086064187135,0.2781542651554152,0.04954866155727265,0.3684733581195368,0.0928239135688576,GOB
3.023246225405686,0.325705703117796,0.621420138273393,0.4301150616274262,3.1476071776880357,GOB
0.11167086603040818,0.8582072625183782,0.28556842524720866,0.21234600107904888,4.696341562158225,BOG
1.170865117483141,0.18497442542719036,0.03626343722302541,0.203312064455392,1.356289489860741,IOF
3.5330300273007382,0.10347987044650299,0.9614657292038206,0.1996102442279355,0.17596745370694225,GOB
3.399530099865609,0.021748149139510627,0.035895354079961125,0.1943792174904329,1.8315571180527237,GOB
4.218303611756015,0.6703000786312483,0.6119743198836555,0.115370199496747,4.107402738533447,GOB
2.379404863167865,0.8612636222111679,0.5932556055943592,0.38462077486969404,0.40458102545423846,GOB
1.4170802451902271,0.8808138888298368,0.14974296206077126,0.23746616929369654,4.925837240021219,GOB
1.1670206625025132,0.13857810989119254,0.20724078764446185,0.27248887625457485,4.633678908171259,GOB
1.9377598366858415,0.28212644318743285,0.492474757770746,0.30078738697043805,3.180222621836201,GOB
3.2025009962848148,0.32777015904603135,0.907653385978177,0.12379274064481749,0.8630354333921804,GOB
2.1639678020226953,0.6961185995231698,0.08007450868261635,0.40315715617033804,3.8774049217920243,GOB
3.8988392266716367,0.7376851466689455,0.7613640368282587,0.31983336154837183,4.027266313887395,GOB
1.3526689910168328,0.21159860482780665,0.9829652264449998,0.3938624658544749,1.201155576343513,GOB
0.29377078909754756,0.7605060086269397,0.8522869769690581,0.26079920054141853,3.2782277543630784,GOB
2.080497896182645,0.4839393420743101,0.9320063488778337,0.30381203411618257,4.772979462638881,GOB
2.3340194391250857,0.018612477226332864,0.9188730940876246,0.4799278213481753,2.5366484757849834,GOB
1.042651118907226,0.30785278756114043,0.9407798605251689,0.16535726460535205,3.588272443483158,GOB
0.2852143647840208,0.35091789090787273,0.10036007087800602,0.2550860052767233,0.9915744319593961,GOB
2.3757648294967195,0.5587227994767594,0.4044438102786445,0.4947466142286623,4.867108970150259,GOB
0.08070358554878915,0.5786241556517357,0.3697949680624127,0.44143222732806636,1.9385084804704764,BOG
3.1967745074661686,0.8863669806522786,0.2564032470190461,0.4925887289506143,3.894765441753807,GOB
4.221167220611729,0.48228571016573435,0.5512699949528097,0.49685132769328894,1.138314889545739,GOB
3.5505153339826117,0.3304532239539896,0.9662300743719561,0.25737631311647546,2.704023210319733,GOB
3.526147444838237,0.5179256331433014,0.8193125995819668,0.41738404196742546,0.12766591199899804,GOB
4.81040294764472,0.48431710950040735,0.9314750197445657,0.4814426748190532,4.636396769648429,GOB
4.726948627347287,0.5816610239839539,0.9046321750986277,0.23922117077112925,3.0118893276939493,GOB
4.823253060096589,0.6629522656036309,0.09535293041473135,0.20105536459658305,4.185566052947503,GOB
4.318595063573797,0.5726628872376425,0.7491399370536975,0.4015188222435613,2.817452140875252,GOB
3.046832678987822,0.32618744916711123,0.04608650659507855,0.14588546129347202,1.0905911314565877,GOB
0.0698361162751135,0.7727161477669087,0.8804536655798497,0.031003566973499007,4.708267385899301,GOB
3.62154681156259,0.5180649145921402,0.21041473730836752,0.1224236646479802,1.9676848741426871,GOB
1.8882890181202718,0.11729373422932779,0.4597289214621319,0.3300664174955867,0.2869286433553189,GOB
1.9088095983151419,0.4577825930255468,0.43560460376967985,0.1720572186202752,2.630026539211239,GOB
1.2940460983981539,0.833124707700241,0.953815073243122,0.38629964238793374,4.074199955791721,GOB
1.382744037727276,0.23080320688159983,0.07434302641382123,0.36860569093336354,0.6039634316583145,GOB
2.472286201000909,0.5375041575091326,0.918514844763316,0.1708800750557771,4.286320066665372,GOB
2.338777588138708,0.056496552167452044,0.5854187519858555,0.3898915402109913,0.7054482144146342,GOB
1.6992075625645875,0.9063738572106105,0.8699513579647704,0.19831880002940613,2.281562799938587,GOB
2.6020327199369313,0.23784484700613992,0.3304697895814876,0.4952544122016354,1.2806655032182674,GOB
3.830284977958638,0.07849690613292208,0.3675738670653819,0.12505955154485568,4.408683198794554,GOB
4.8920241243861415,0.7705516995656678,0.2790707418975237,0.08635817200606975,3.1909844907944667,GOB
4.930481076174801,0.2993084556207171,0.8487839819927694,0.046158726558619786,4.933558777571909,GOB
0.799858787770938,0.4202250647812364,0.6131191965592973,0.41703124287329957,1.191795218210762,GOB
0.45495863138482745,0.33092679312217,0.5142575359009272,0.11682257173875867,0.4457260814324675,GOB
1.307237998031905,0.2883090405779986,0.5200633103011153,0.0746816287745847,0.7645919970921474,GOB
1.9753592996416487,0.3965138428059174,0.3350223256606397,0.07386275338990667,1.083247984303206,GOB
4.632656392890799,0.3292405502319164,0.19376616211375802,0.38071422178763076,3.970110405987201,GOB
4.16246980373525,0.4972842175276477,0.4438049911187289,0.42116803846839496,0.4619547698140226,GOB
2.945729756918607,0.6287262591470518,0.39801569666880016,0.07015092787453701,1.0078878795711799,GOB
4.333119006427497,0.6574064716217612,0.7734012582066352,0.34121022793139577,1.9949135602109445,GOB
3.1194141963691338,0.21746254900937634,0.15365948966819407,0.1930004401759303,2.745953648156047,GOB
2.771784395666677,0.09299281746809786,0.044410170897844575,0.3384616861288552,3.3929940176802806,GOB
2.006498932408647,0.25911089371933393,0.37551480679543964,0.1655117330653987,1.221463500394393,GOB
0.9899732345401652,0.6921481729933628,0.9832580361546561,0.14976742114641817,0.48910256331863666,GOB
3.009032873627175,0.27971795475758393,0.6636081918640421,0.04149635585360324,0.7749355770467479,GOB
3.9215388997537963,0.6447809313917111,0.7449875046596622,0.15656255546665632,0.7583458894108338,GOB
4.061756347454908,0.58194244846907,0.6046612858613891,0.44545301794155484,2.339384421151851,GOB
4.085472666978761,0.1661086887745222,0.8842196264019587,0.11559605555141537,1.5085193033162683,GOB
1.5640685313553682,0.5623014673898816,0.1033335439153474,0.1629792406639645,2.855926413180013,GOB
0.9673344029195902,0.504585854224848,0.8736413454656246,0.06010349235732637,1.8196237681456877,GOB
0.1668000263410038,0.24689553295165376,0.777603917654202,0.4121645315377035,3.407596620432293,IOF
4.145960327210109,0.6654649637871124,0.6333936555974141,0.38342814541812625,0.16036481784853218,GOB
4.445941301726154,0.4291929385885823,0.3147972211470396,0.4057917209848439,4.142743190185121,GOB
3.4249150048709547,0.018785475057703033,0.44285151495445996,0.4659257067351466,0.11015532996928404,GOB
3.5062866649135693,0.7579545127785067,0.3344691767930294,0.11446135081927539,1.151441716216422,GOB
4.8885151974575525,0.4066071613729168,0.2607724838114065,0.09480953511537273,3.480662135985561,GOB
0.2786876522659623,0.5866861871627562,0.3303199973152101,0.24346389960294457,1.818485422714349,BOG
2.3028097980061153,0.62772132079228,0.031144638233859434,0.0924540680202938,2.694902507307156,GOB
0.3668077340298676,0.16985502206715522,0.6155321926592686,0.3365982547273315,2.132836694177074,BOG
4.100877116619792,0.7424175614294304,0.9399070277285275,0.4352811927260447,0.6985242936514888,GOB
0.5463602873337041,0.5165545821034114,0.05504605337101989,0.25709743145944197,1.6275326002191863,BOG
4.228771934602204,0.7715851322937508,0.6185312431333619,0.4931447804510769,3.64023557602191,GOB
2.3652529143210335,0.5129711405099141,0.7651494354200599,0.46258496844087066,2.2747562478976984,GOB
3.800435123903185,0.9420000606018166,0.7437702155175674,0.1446748879410401,4.127431778624391,GOB
2.876626060457048,0.6586428417673489,0.4617693094709382,0.32467749218851616,3.8003463515134346,GOB
1.116056644528882,0.9207615001116959,0.9015046902559204,0.445265173997816,4.904394702044637,GOB
0.06006136487139701,0.019459951152676257,0.5771472885156136,0.3043073417794036,0.25975743434618576,BOG
4.846564334859482,0.6850432914318755,0.052218661959398296,0.2836621997058637,2.260599617767518,GOB
0.5095444471952921,0.6456649321435783,0.8868185287616159,0.3419258735854433,0.3856859546621363,GOB
0.15064453532997127,0.3147845975693632,0.3382989217698882,0.4798860701949092,1.865502806597842,GOB
0.14521831028886895,0.15280921783647694,0.8894466524484522,0.22579336029498992,0.8497637333750189,GOB
3.744529261444926,0.8529999643871311,0.8133378944974312,0.4679066950423795,2.730459367533388,GOB
0.3428108674977203,0.12830785105235787,0.7039867919135402,0.2832620127852803,2.452206106633807,BOG
3.1626810465772435,0.6430351289802357,0.6236348557655885,0.15175384983297194,4.029778230989688,GOB
0.6890133392797254,0.7704598718995305,0.9322312478046321,0.053817071786125284,4.7904932654512695,GOB
0.01233514453730894,0.6610733103035158,0.9048462203559354,0.05946726155452692,4.781475966728586,BOG
1.230591579488653,0.9415131438987521,0.04412972582794251,0.02886401896293861,1.9995633697863022,GOB
2.7056182968732476,0.09629492262313578,0.7298356480342922,0.06346592165418137,3.4829341090764636,GOB
2.5625019408228837,0.04511208077886001,0.030160489243714478,0.39606276584881905,1.2032021761362162,GOB
3.997837804347335,0.292629582111768,0.514646424712516,0.1262219407618516,4.570483985065646,GOB
3.659684154241916,0.923610941688868,0.8753503127925064,0.271030152489101,4.605083614204205,GOB
3.631077988961342,0.807089458924581,0.1061764978289744,0.03043007670572702,0.2517189359956321,GOB
4.769999110891006,0.23986336265890962,0.8972932807247049,0.15777267327697736,3.4237620502498687,GOB
1.980527487888595,0.5108115768702157,0.6531161961537141,0.15452959924775214,0.7608626827873596,GOB
2.540172763687174,0.7699418455847481,0.5124907731873733,0.2918302502999991,4.964742533262053,GOB
1.8168991152085834,0.7135275389735756,0.9433839577289854,0.17740663464568493,3.763801201775385,GOB
2.003741037685643,0.9328701394222088,0.3335302545686709,0.2781049770384041,2.825347775130337,GOB
1.1184392169533706,0.8190378012115278,0.5394799071439145,0.2084438944265122,3.6743860214424835,GOB
2.8332973200489913,0.41069428209071535,0.23528863484652057,0.26643292695773874,0.36713696006876534,GOB
2.8782939960068967,0.8956094590803119,0.5461228937801519,0.4567299278221796,4.780633079818849,GOB
4.65679141271055,0.46660498873345485,0.8073887550388028,0.19059147102651447,3.8998487640330235,GOB
3.022563642681283,0.8541706708065172,0.15544071653778918,0.4880568927285372,3.832049745122755,GOB
3.832898265162211,0.4344738429757869,0.36642110998703625,0.05470257661543491,0.9286480627509434,GOB
3.2281003607961813,0.7595695449152438,0.5717104283592646,0.1475506096638682,4.3469992088825125,GOB
0.5602205792427469,0.7077333499995481,0.3290423846300962,0.35057828513203226,0.6236140880790154,GOB
0.6193568247762846,0.6807682753784698,0.9749539681966516,0.16737103347105062,2.307543708381799,GOB
0.9094734756434724,0.13243349826061612,0.8308942946409432,0.10391062671119661,2.9604863105559445,IOF
0.565328635788941,0.9490879981161756,0.8435881450592658,0.12940530187956703,1.9792448995639815,GOB
1.8306072148301191,0.9525922615532013,0.8332089131271688,0.13805766787844292,2.1734988712828773,GOB
3.670078820875242,0.30430393816767426,0.3330921383521878,0.3928077918120204,2.5958861489489107,GOB
3.312963419006452,0.3226752852014734,0.2059614273591831,0.17899761390896327,2.5235992419282764,GOB
1.0853412569340013,0.010145006074642839,0.7462278527141875,0.1244983504905597,1.9806923200591628,GOB
3.675648280561089,0.8137733647687699,0.30151109118389796,0.1390736113504851,1.087515557023245,GOB
3.848478437301079,0.9509104624064367,0.28093277175419606,0.4880090308880795,0.5468568407399643,GOB
0.8928280104977404,0.06012492455708164,0.1884923137178026,0.24636003018991284,2.7019464776106936,GOB
3.4835124223286216,0.2900309108290101,0.24060286521867477,0.33402181039942824,0.42137961709314714,GOB
4.984075927699199,0.8713943885802403,0.048830752958134035,0.2073029299000481,3.0013128315617927,GOB
2.866900447704652,0.9591605939936889,0.6018584295842767,0.08252174392228553,1.5692687071792917,GOB
3.871858476033324,0.4324985777948169,0.6562502830841661,0.17119298220638143,1.2838238867948868,GOB
3.1042847667937754,0.36813373333470617,0.08513488643267271,0.498275059303754,0.2357323648271033,GOB
1.4849758734206593,0.2164485861878995,0.12530374422019536,0.10228903397213135,3.9644262746410854,GOB
1.286228575229495,0.8568771643907673,0.7033453386905829,0.41825470862148617,2.193964032710303,GOB
0.29731913189756914,0.824328715636536,0.2700294191124806,0.19618119774707418,3.8503153152687,GOB
3.191321609691984,0.093648475439139,0.6434334331145941,0.38197136241532925,1.9115833628024592,GOB
0.645453958675579,0.3013805430554424,0.2772213096879116,0.08110075812996861,4.792569197644439,GOB
4.522388096306396,0.6551751812323117,0.901858096897593,0.06901363368017374,2.792179162290508,GOB
0.5758787771555954,0.79792992494203,0.13324539688474557,0.23120689792452867,3.2628802506581387,GOB
4.242982258324788,0.0618392680370304,0.5706954008560925,0.37079398827044685,2.163147369426916,GOB
2.2414792378130555,0.9326801326375272,0.6040390250827655,0.22621624980052424,4.2534451479299,GOB
4.481155775702414,0.6438269621531529,0.9873448498945324,0.2258195701174971,1.7060386952412023,GOB
4.840265520128174,0.5983292057239111,0.9700807337146949,0.11761253451777955,0.25914291995401506,GOB
3.245655696264682,0.6360400012419615,0.3405874352056421,0.028988536071900252,1.7248535574253712,GOB
1.4543486706430067,0.04304708629735746,0.5823872760958965,0.06981800845549851,1.581111704588322,GOB
2.3894074190722487,0.7824191693235939,0.3888369829645358,0.4070829927395686,1.823433384890297,GOB
2.824446284436944,0.561387707195159,0.8543451231621076,0.07187972139594787,2.9469271438351625,GOB
3.149340352830316,0.037779650109779066,0.05687752952762846,0.1342498437628471,4.278799113189728,GOB
4.295428073125551,0.3869604305059802,0.5556484702361546,0.3769210307488077,2.461900821269946,GOB
3.7300886016423536,0.277606700274206,0.26972370731122736,0.44487724153166436,3.4326097411601535,GOB
1.9606384574955804,0.38493377208044055,0.5235617342551222,0.0677096116491231,2.7571002191297325,GOB
0.09244795080008349,0.6592931120047509,0.42544110860332474,0.4524094351071825,0.2781512354624167,GOB
3.461909833086177,0.29422560396794056,0.5339137168006279,0.48741105878526014,4.86993363432708,GOB
4.432081498025777,0.6807047770980404,0.5926309951288535,0.35241883628220655,4.655958752873685,GOB
3.622411429119967,0.9008262629006641,0.1718119634509619,0.1796108743110905,0.05248849946176509,GOB
4.19440287985947,0.9175024148010406,0.3170612100311581,0.416587434083616,4.11737973089557,GOB
1.248616072044872,0.030062093372663738,0.68094191148804,0.18812328990024746,1.2356418871704735,GOB
4.356742276765464,0.34392812961729957,0.549219926329204,0.42992466483811537,4.366954551236505,GOB
2.0054642452556,0.5916613963901355,0.9512945600859458,0.20499409700727156,3.1825121770752487,GOB
3.1476752195696602,0.9433325220469585,0.6229012224832511,0.361763610492933,0.9785700177949728,GOB
2.888846444808373,0.44360914965138726,0.9646201630414372,0.3973133094860457,4.905533409684576,GOB
2.319387713392944,0.16018106186236403,0.29755216647058447,0.17980693927297006,2.313200160701168,GOB
3.989292346136545,0.35845478964229316,0.39616242798444634,0.09909044455322971,2.4052744020300314,GOB
2.4627863806422083,0.4280992930899094,0.3397628978351357,0.4866893663988619,3.6100258762337982,GOB
0.2116502501903827,0.6996255067974642,0.529016385046755,0.0804202713494697,1.2880881803963926,GOB
1.4447684095214013,0.11008172885535081,0.7497147806217327,0.47872785495043446,3.638609176835192,GOB
2.7447299277875494,0.35426431573969736,0.6904476647976926,0.20962262290659572,0.4948042141204173,GOB
4.558623710883765,0.05801721424620337,0.46506964625448594,0.3184316447441787,1.9921722771777424,GOB
1.10191356064189,0.36703557684960186,0.674181394909723,0.2690140136368756,0.14695619822998027,GOB
1.0934802398923926,0.8307980647991928,0.9183970241312345,0.027639865769951227,4.9176230012460485,GOB
0.05489634871301488,0.321562590910358,0.8130951811755189,0.1262682624920479,3.6305329518085134,BOG
4.658918542795556,0.8361914961540619,0.17462134903721266,0.36528969055151855,2.4744031226421606,GOB
4.921322102961775,0.49368760612893214,0.827464929758626,0.11552867857123086,3.386137669427933,GOB
4.956980590020932,0.012818737524305412,0.05816058086162688,0.32188535223116294,4.359534746304651,GOB
0.6964376475497845,0.736965440248278,0.684796341701373,0.038156367576581314,2.948182917445,GOB
1.8453299717728446,0.6919258189888594,0.8644197633726289,0.2235288478485829,2.849300356272347,GOB
2.8818107195132083,0.5495704542904377,0.04834588049786509,0.21715007320623017,1.711673485971064,GOB
0.6767837041129899,0.5717714872016879,0.7801400669175109,0.4852415496181467,0.32931172930865327,GOB
2.4404754199178607,0.35620611740511365,0.011887592840188121,0.3958785562919903,1.8029178289105385,GOB
0.788200551723519,0.0689344233440661,0.8025419956472859,0.13018640299909776,3.2655200924323946,GOB
0.9785205923597,0.7875846918737295,0.8430378277839304,0.08221487620411176,3.751848181581781,GOB
4.309900853501187,0.1402278035353194,0.4227684702805893,0.07067119085781835,2.7705151214187236,GOB
0.13374852504016274,0.9180262928479598,0.8780486819419532,0.3382234321573066,0.9565051161010064,GOB
3.7193890210040297,0.8792964616927574,0.23180271892512608,0.28611883602612326,3.7950274680078895,GOB
3.8138556625539715,0.8462378920761096,0.5083551370912154,0.21076039350832562,1.135284151933971,GOB
0.5224701116517938,0.8688883882635573,0.9188401194648985,0.45386465590526015,2.6773609958729594,GOB
4.689831167336935,0.03503619296385494,0.871024168205558,0.1833462485635686,0.3218710094339228,GOB
2.733594831483392,0.8224200045039982,0.04179860286833057,0.08972755833729486,3.270566852430588,GOB
1.1040637113691003,0.23239488007498119,0.21710335488147267,0.14056914758455633,1.2724459976252782,GOB
3.1891274621697243,0.14627245049508203,0.01682310782710832,0.471830508523799,1.9553682617981536,GOB
3.285699905758785,0.9398309670726844,0.5768617379925911,0.43163309119481746,1.0633055266065148,GOB
4.710828684201227,0.43874114498603867,0.33672036487546925,0.2812935669533303,1.0561870958734707,GOB
1.3059028232020276,0.3101014040293411,0.3093562023866597,0.12883845886353001,3.0518843450351087,GOB
0.22650695667679535,0.14183904754071822,0.46619742735626113,0.4090396466302882,0.0816670503501902,BOG
3.406962249063938,0.19212701938544308,0.6817368275831734,0.43253847197942946,0.8092259803471789,GOB
1.3242553134317065,0.2563549226548388,0.16103930926682375,0.24215753684153452,3.728215032232948,GOB
2.8164143898239438,0.9426645290953404,0.3767507616472603,0.25900533193730224,0.16542045737515512,GOB
1.276242995737604,0.532264823828201,0.5927769123988241,0.3145091585375131,2.1591423138191814,GOB
4.016665264742669,0.5563437381026333,0.09328929110893114,0.3235230561467993,0.7065968432371579,GOB
2.3853555583785178,0.5931644290359357,0.04855352736603398,0.4587203261809177,1.6729842895520446,GOB
3.376334306999344,0.1361653687381538,0.5949969744145602,0.087532284408931,1.1727764109357481,GOB
2.4541877915063033,0.7181430699579769,0.22753641873675112,0.3563868802379442,2.9116579866652366,GOB
3.3564099010665216,0.3708288195514065,0.7129277594279513,0.42964519422615666,2.0239872829739274,GOB
0.3137411696619006,0.9100418151004237,0.45159140866024855,0.4313647907220924,4.032929302732068,GOB
1.7375567785953536,0.7252230656101617,0.021754501698975352,0.3947462230002549,0.16432376444488186,GOB
0.3211179791091427,0.8095140012736604,0.6357965450569587,0.029424516352655312,0.6940746492194094,GOB
0.5994413630121379,0.9315634389267001,0.9300244525040319,0.20829143736014968,3.830903496531897,GOB
0.4287896146985604,0.3867304772667964,0.06275904640559461,0.3248925037927399,0.5602810339239835,GOB
4.62985381933047,0.9275351544739148,0.521422073597508,0.3656646822365134,3.4305452011890574,GOB
3.9980098433053888,0.17307503314298764,0.17963552667277238,0.08200037037501005,3.309490472874401,GOB
3.106493944842807,0.05873709833301071,0.8912032238462401,0.4256843813060343,1.0260398677690614,GOB
2.370357936489168,0.7640625223180793,0.3652170870468282,0.20742930414273605,1.4739681858599252,GOB
4.503186685377384,0.961914419062814,0.1590217729529506,0.47092083156470443,3.8674675443325883,GOB
4.211260754180475,0.5566945897036997,0.7773191279800745,0.19883246995056272,4.634315498631907,GOB
1.901910979095895,0.1499542511289928,0.6172195166183013,0.4998972044978384,4.351461364901552,GOB
4.853784143574258,0.7787704152738787,0.3355781614908176,0.4981015770783712,4.6685479055539165,GOB
3.1427194265467344,0.9077786033796786,0.45571395050210356,0.38223177906098776,1.109423806740188,GOB
0.6087691398269532,0.5253006640342135,0.2979911320971419,0.07020093181467112,0.08715115127229275,GOB
0.019726624604953988,0.36651149960873364,0.22630853992578034,0.423038921160644,0.7178811441139255,BOG
0.08203585706933147,0.7184964006981912,0.2676364667103238,0.25786797810671985,4.987481231560403,BOG
1.1888757619178887,0.3177604939291841,0.6697798247251635,0.4008100459833512,1.7559500673419866,GOB
0.7580781370023855,0.6384004066248188,0.5547518023056647,0.15396835019504324,4.0727129403956015,GOB
3.7889760284734457,0.5735447649103793,0.682580754441066,0.17457801416737695,1.7959093212319712,GOB
1.8483240544496002,0.32728992098214715,0.5913191474593782,0.36658264604652724,1.5434589430195556,GOB
0.6761364553200775,0.24749998815631102,0.48315112314124825,0.3052659233505108,2.8692970407099887,GOB
3.039931074266935,0.2374247191813445,0.7698034696428221,0.11222862807765335,3.254474242731919,GOB
1.831515264763376,0.29861053193925463,0.43714804887469166,0.2973973434859884,3.796044114092441,GOB
4.422126346281495,0.947384937271636,0.9858039625776978,0.20774197047201692,0.8071551713730073,GOB
3.11017422380609,0.16889371679726226,0.1582092706258326,0.4888170842595281,1.4934495103433183,GOB
4.125592275362314,0.5502684648371235,0.9526517010061577,0.05646480239138559,1.2061754299026217,GOB
2.111279544264241,0.05465253328724807,0.9197412489914516,0.39578944302186875,0.3117292011575549,GOB
1.5135520479199507,0.4143912490364079,0.8836845055486797,0.05025489442504855,1.3415275269896318,GOB
4.931857677535991,0.7537141759131222,0.4308451473467556,0.3278366270527319,4.308947086112594,GOB
0.9169862718855657,0.8967307570491136,0.6252328709173272,0.020154659919842544,1.3943690980879007,GOB
4.343903669168376,0.2810448964077316,0.3268798738979322,0.09431919711470918,2.1555482681641207,GOB
3.020312374543811,0.5732181202614849,0.6411342044548763,0.24645038930290877,2.995194316674115,GOB
2.2869474769975056,0.24819125806394118,0.7021856903822431,0.3839589970156851,0.957660375036783,GOB
1.1352373275958239,0.0291182629300753,0.9576960166244973,0.4760967365677938,1.2367547948821394,GOB
0.24394838366159347,0.5773138758077312,0.9336216552580957,0.21116579263094892,4.875437776847543,GOB
1.2916312237225807,0.4313476254360164,0.6598757231258056,0.031476824193048814,3.237108362206053,GOB
3.0849288177983114,0.3120699732246101,0.5866265146343951,0.3071999090510918,4.680075695172571,GOB
0.5844972602706963,0.49667935472420044,0.4695700767951052,0.37835444108742794,3.3516684420426803,GOB
0.149716143845423,0.3836293988177385,0.8088220159813138,0.22677818070897096,2.0572059652421566,GOB
1.091779889474828,0.7151898449494866,0.5037067190510428,0.4843246430185307,4.820675316561864,GOB
0.8508872492047258,0.3949047053927835,0.37811276660969856,0.3321062475190882,1.0840613662618745,GOB
2.0990502022871773,0.6779102474065843,0.4055898611418223,0.26546414705033283,3.459707828201859,GOB
2.0738987958705164,0.41217240433578345,0.15369806361558666,0.30021772943132163,3.5484032867499447,GOB
0.9843345459030461,0.9187538886796851,0.016629337621851016,0.39813758187081744,1.0203404294614218,GOB
3.409452138807031,0.7718043287240055,0.8865363045214877,0.1695068039915067,3.5596154055555433,GOB
3.8700692701846573,0.821478382418457,0.15340258374330665,0.43090302930548907,4.622533625816084,GOB
2.639045281110973,0.8879269174521198,0.9307414726512051,0.11837255397789004,0.41615545061165893,GOB
4.531805322782933,0.4220725977418141,0.1968465242550385,0.09944943306702811,4.5852770370453015,GOB
0.4158682505254513,0.6323873985078582,0.1343307717751582,0.21658666481075023,3.950647214533699,GOB
2.0782070803918087,0.951077264830522,0.525613759240798,0.07200919971509362,4.239536105019699,GOB
2.190423561343022,0.6372411060476535,0.52231526887136,0.26491441076572675,1.4758766430138965,GOB
2.3017638150190853,0.6164855464193114,0.7971183368242395,0.05952006864229302,1.8513080152360328,GOB
1.5246271288457993,0.1391128957444397,0.06199512288677737,0.2760953465854509,0.23967438108498856,GOB
0.3115195253433822,0.32491930986509787,0.2706663065725089,0.4112676131117346,4.591997967255356,GOB
2.105523889263862,0.6214205914669625,0.35843187351401795,0.16187893035844284,0.021274220955924156,GOB
3.5613360946572805,0.027279406795342943,0.9637862057332551,0.2317266221732462,1.7981552661610924,GOB
4.91052434803515,0.5446494132823214,0.4250805232314493,0.08155552431751818,4.110042289859322,GOB
4.278832352257998,0.9449123715759657,0.8043630575068161,0.4766270041689016,0.26174915375436414,GOB
2.7091268273375366,0.8982686105672149,0.9152878830802614,0.4572143008634372,3.29899018122486,GOB
1.7784226385439137,0.07957150697632173,0.7471047832173705,0.02819214397718653,1.5603511376602712,GOB
4.4290205454220075,0.8024969490103594,0.8440236638374157,0.4756008893669523,3.1417754898522854,GOB
0.026693181580065194,0.30046623571788583,0.6060318753994304,0.10038456894836616,0.30934031839314596,BOG
4.277635117246488,0.8986055852286807,0.29356900825537946,0.36055163454731515,3.0612262211889854,GOB
0.017449576894153725,0.1238934881706224,0.8594437847848649,0.05006733045600114,0.593447317220139,GOB
4.347651429712241,0.4587518442094078,0.5178214876332563,0.13064207436923284,2.6663715453131718,GOB
4.46997298297209,0.4718497685593875,0.6583787475585778,0.21488644971911064,1.6777031362171115,GOB
0.5696907840634172,0.7623227132539212,0.14586153973719226,0.299932115602111,2.872900550671522,GOB
1.5339612109870282,0.4358803664812822,0.41148434789325117,0.017852409372249058,0.39532732021498707,GOB
0.31993427144854836,0.4041785698719162,0.9457355571495805,0.41639172163530136,3.524528689142976,GOB
0.7189276840509183,0.6030187219296433,0.17565652105698373,0.033757559910920366,2.0710241464467307,GOB
3.484842616071422,0.23497174331342804,0.48619368614688935,0.11910678232955688,2.3136905327510133,GOB
1.7282605383796477,0.06731876932814197,0.2920302793021497,0.48577327685278043,0.6610723865483181,GOB
4.238220948698143,0.7304539144992532,0.9868191460858418,0.2980989477022569,0.6848360264488926,GOB
2.012818644167959,0.8517720656827159,0.5851251741743436,0.34677566023637996,3.9495079136909657,GOB
1.4029575948344952,0.6946411878848596,0.45738687966733,0.10277787753421198,3.6607794824683095,GOB
3.6401672290948572,0.9828737618039362,0.18622620000817544,0.23804026305194545,0.5051699958470164,GOB
1.1210954913644235,0.9699374414122232,0.2437777551368653,0.12925572902181162,1.8004708079780938,GOB
1.2214303717208772,0.8266709503284041,0.2901445429928044,0.3045184050610872,0.43698355283280665,GOB
2.113969497101556,0.5945679836952414,0.8918337024910894,0.2785114460317949,4.384191255660904,GOB
0.5892022835992686,0.5364265953357664,0.21022206653945402,0.3784786173415901,0.15193563059797294,GOB
4.51713367592098,0.6770195789786551,0.8128241628486225,0.12702149661604342,1.1911888700177464,GOB
1.7402815965359801,0.30970434800107755,0.18445431999610998,0.4265026620770649,1.9593181322180429,GOB
1.4668784151477183,0.7188249737597693,0.236390360272504,0.3214767191263366,2.547058434294183,GOB
3.1751183926969793,0.33870295111869936,0.6559975884662679,0.14796407863617647,4.2943586073782205,GOB
